Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
27,[이의동] 요양보호사 채용,25/06/11 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,700원 ~ 12,700원","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 수원시 영통구 광교로 114 (이의동),수원시,"(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",(A)비지팅엔젤스수원영통방문요양지점,"- 4등급 할머니
- 일상생활지원,말벗,간식제공
- 음식조리 가능하신분 희망(점심식사 함께 하시는 분이면 더 좋음) 
- 근무시간 09:30 ~ 12:30(3시간), 주6일
- 채용담당자 : 031-217-8434


※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (요양보호사 자격증 전화 문의 후 지원 : 031-217-8434)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002506110002&rtnTarget=list9
28,[장안면] 한국 3M(주) 화성공장 보안원 채용,"25/06/11 등록
25/08/10 마감",25/08/10 마감,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 317만원 ~ 317만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 장안면 장안공단1길 18, 한국3M(주)화성공장",화성시,"※ 상세 근무시간
주주주비, 야야야비(주간 07:00~19:00, 야간 19:00~익일07:00)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",석산마스타기업(주),"▣ 정문, 후문 입출입 통제등의 보안업무
▣ 근무지: 화성시 장안면 장안공단 1길 18  한국3M(주) 화성공장 
▣ 근무: 주주주비, 야야야비(주간 07:00~19:00, 야간 19:00~익일07:00)
▣ 식사제공: 1식
▣ 급여:3,170,000원
▣ 일반경비신임교육이수증 필수/ 경력무관(경력자 우대)
▣ 지원: 031-5189-2570",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002506110002&rtnTarget=list4
29,[상현2동 만현마을2단지아이파크/4등급 여 /오전] 요양보호사 구인.,25/06/11 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 만현로67번길 9, 205동 (상현동, 만현마을2단지 아이파크)",용인시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",사랑방문요양센터,"▶상현2동 만현마을2단지아이파크/4등급 여 어르신 케어
▶주5일,  09:00 ~ 12:00
▶시급10,030원+주휴수당+연차수당+수당포함12,800원
▶유선 상담 후 지원 (031-272-1239)

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 날 수 있습니다.","방문,
기타 (유선 상담 후 지원(031-272-1239))","서류,면접","기타(자격증 사본, 건강검진결과서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002506110001&rtnTarget=list5
30,"[매칭데이6/17면접]하림그룹사/ 닭고기 가공 및 포장 생산 현장직 모집/ 07:30~17:00,잔업유동적/ 시급 10,460원,상여금 기본급의 400%","25/06/11 등록
25/08/10 마감",25/08/10 마감,기타 제조 관련 단순 종사원,관계없음,기간의 정함이 없는 근로계약,"시급 10,460원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 만년로969번길 17, 한강식품 (안녕동)",화성시,(근무시간) (오전) 7시 30분 ~ (오후) 5시 00분,주 5일 근무,(주)한강식품,"[하림그룹 (주)한강식품 생산팀 현장직 채용]

1. 직무내용 :  생산팀 닭고기 절단, 양념 및 포장

2. 근무시간 :  07:30~17:00(휴게 90분포함)
   ※잔업 유동적 발생 : 2~3시간
   ※토요일, 공휴일 특근

3. 근무장소 : 화성시 만년로 969번길 17(안녕동)

4. 임      금 : 시급: 10,460원 (기본급 기준 상여금별도 400% )

5. 복리후생 :
 .-통근버스 운영(동탄/병점, 매탄/권선, 오산, 장안/세류, 호매실, 봉담, 향남)
 .-사내식당운영 : 근무시간에 따라 조/중/석식 제공
 .-우수사원 및 장기근속자시상
 .-자녀 대학교 학자금 지원(근속년수 기준)
 .-콘도회원권(대명리조트) 운영
 .-경조금 및 상조물품 지원
 .-출산축하금, 육아수당. 가족수당 지급
 .-자사제품 할인판매
 .-정기 건강검진 실시
 .-경영성과에 따라 특별성과금 지급
 .-사내시설 : 세탁실, 체력단련실, 휴게실, 탈의실, 샤워실, 비데 운영

[매칭데이 면접안내]
6월 17일(화) 14:00, 15:00
전화주시면 면접 안내드립니다. 031-5189-4211","방문,팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능),
기타 (매칭데이 면접진행 6월 17일(화) 오후2시, 3시) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002506110001&rtnTarget=list6
31,제조단순 종사원 채용,"25/06/10 등록
25/08/08 마감",25/08/08 마감,기타 제조 관련 단순 종사원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 안양시 동안구 시민대로 74, (주)효성안양공장내 (호계동)",안양시,(근무시간) (오전) 7시 00분 ~ (오후) 3시 00분,주 6일 근무,정원산업,"-근무방식: 3교대 07:00~15:00 / 15:00~23:00 / 23:00~07:00
              주간 07:00~15:00  (연장시 17:00) 
- 연장에 따른 추가 근무 있을 수 있음 / 일요일 휴무
- 3교대 지원자는 pc 가능자 지원 가능
- 급여: 300만원 이상(3교대)",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002506100017&rtnTarget=list8
32,4등급 할아버지/ 주5일(일/3시간 협의),"25/06/10 등록
25/06/16 마감",25/06/16 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 12,700원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 처인구 이동읍 백옥대로766번길 19, (천삼리팔리 마을회관 300M)",용인시,"※ 상세 근무시간
주5일(일/3시간 협의)
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",아름드리재가,"-4등급 할아버지
- 취사, 청소, 일상생활지원, 정서지원 등
- 시급: 12,700원(각종 수당포함)",기타(채용담당자 전화지원),"서류,면접","기타(요양보호사 자격증/ 시급: 12,700원(각종 수당포함))",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKY002506100005&rtnTarget=list1
33,[북수동]1등급 할머니 케어하실 요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,800원 ~ 12,800원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 수원시 팔달구 정조로906번길 10, 북문 근처 (북수동)[재택근무 가능]",수원시,"(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",우리실버케어,"* 1등급 할머니 돌봄서비스 제공
- 일상생활 및 돌봄 케어
* 시급 10,030 + 주휴수당 + 연차수당 + 기타수당 = 총 12,800원
* 근무시간: 주 5일/14:00~17:00
=>담당자 문의 후 지원 010-9955-7706",방문,"기타(1차 전화면접, 2차 사무실 방문면접)","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002506100013&rtnTarget=list3
34,3등급 어르신 케어 요양보호사 구인,25/06/10 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직연금,"경기도 시흥시 삼미시장3길 41-1, . (신천동)",시흥시,"(근무시간) (오후) 12시 30분 ~ (오후) 3시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",어울림노인재가복지센터,"*3등급 할머니 케어 
*일상생활지원, 가사지원, 정서지원, 외출동행
*근무시간12:30~15:30
*주5일 근무
*임금 12,800원(시급10,030 + 제수당 포함)",기타(유선 후 방문),"서류,면접","기타(요양보호사 자격증, 건강검진)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11322506100007&rtnTarget=list5
35,[화정동] 은빛마을 5단지 재가요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 덕양구 화중로 164 (화정동, 은빛마을5단지아파트)",고양시,"근무시간 협의가능
(근무시간) (오전) 11시 00분 ~ (오후) 2시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",고양실버재가센터,"[화정동] 은빛마을 5단지 3등급 수급자(여성, 1972년생)
/ 가사 및 일상생활 지원 등 일반적인 방문 요양서비스
/ 주6일(월~토) 근무, 11:00~14:00 (시간협의 가능)
/ 시급: 10,030원 (주휴수당, 연차수당 등 제수당 포함 12,700원 지급)
/ 채용담당자 통화 후 면접

* * 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이 나 임금, 근무(예정)지 등에 따라 차이가 있을 수 있음","워크넷,
기타 (채용담당자 통화 후 면접 또는 고용24 입사지원)
고용24 입사지원",기타(채용담당자 통화 후 면접 또는 고용24 입사지원.),기타(요양보호사 자격증(사본)),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002506100028&rtnTarget=list6
36,"[채용대행]덕소역 인근 재개발 건설 현장 경리,행정 사무원 모집","25/06/10 등록
25/08/09 마감",25/08/09 마감,사무 보조원(일반사업체),관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 170만원 ~ 170만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 남양주시 와부읍 덕소로71번길 38-2 (보아주택),남양주시,"(근무시간) (오전) 10시 00분 ~ (오후) 4시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 25시간","주 5일 근무
(주 소정근로시간: 25시간)",국도안전관리(주),"OA를 이용한 간단한 문서작성 및 전표처리(워드,엑셀 가능자)","팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능),
기타 (전화문의 031-644-8716) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK1002506100005&rtnTarget=list8
37,3등급 할머님 재가요양보호사 구인,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 팔달구 창룡문로 52, 1층 (지동)",수원시,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",(주)예사랑재가복지센타,"[지동] 3등급 할머님 케어 

○ 식사도움, 일상생활지원, 정서지원 등
○ 근무시간: 주 6일/ 10:00~13:00
○ 시급 : 최저시급10,030원+주휴수당+연차수당+기타수당= 총 12,500원
○ 담당자: 031-304-7871  통화 후 지원

* 실제 서비스  제공기간에 따라 임금을 지급하는 형태로 채용 시 근로자마다 주
  소정 근로 시간이나 임금 , 근무(예정)지에 따라 차이가 있을 수 있음",방문,면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002506100012&rtnTarget=list9
38,[검산동] 3등급 할아버지 재가요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 파주시 평화로 366-40, .. (검산동)",파주시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",큰소망재가방문요양센터,"[검산동] 3등급 할아버지 재가요양보호사 모집
- 주5일 9:00~12:00 (시간조정 가능)
- 시급: 12,700원 (10,030원+주휴수당)
- 할머님과 함께 거주 
- 문의: 010-4701-8846

**실제 서비스 제공기간에 따라 임금을 계산하면 지급하는 형태로 채용시 근무지마다 주 소정근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,워크넷,
기타 (유선확인후 방문접수)
고용24 입사지원","서류,면접",Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK2002506100012&rtnTarget=list10
39,[덕은동] DMC 한강호반써밋 아파트 내·외부 미화원 구인,25/06/10 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 170만원 ~ 175만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 고양시 덕양구 대덕산로 31, . (덕은동, DMC한강 호반써밋)",고양시,"※ 상세 근무시간
격주 토 근무, (월~금)08:00~15:00, 휴게시간:12:00~13:00, (격주 토)08:00~11:00/

*** 상기 근로시간에 대한 급여이오니 확인하시기 바랍니다.
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 32시간","주 6일 근무
(주 소정근로시간: 32시간)",(주)두원에이앤씨,"[덕은동]  DMC 한강호반써밋 아파트 내·외부 미화원 구인(외곽 1명, 내부 및 공용부문 3명)

1.  아파트 외곽 청소원(1명)
/ 격주 토 근무, (월~금)08:00~15:00, 휴게시간:12:00~13:00, (격주 토)08:00~11:00
/ 복지카드 소지자(우대)
/ 급여: 월 1,750,090원
/ 근로계약 기간: 12개월(수습기간 3개월 있음)

2. 내부 및 공용부문 청소원 (3명)
/ 격주 토 근무, (월~금)08:00~15:00, 휴게시간:12:00~13:00, (격주 토)08:00~11:00
/ 복지카드 소지자(우대)
/ 급여: 월 1,700,090원
/ 근로계약 기간: 12개월(수습기간 3개월 있음)

3. 근무 시작일: 2025.06.16(월)~
4. 기간의 정함이 있는 근로계약; 12개월(수습기간 3개월)
5. 지원방법: 채용담당자 통화 후 면접","방문,
기타 (채용담당자 통화 후 면접)","면접,
기타 (채용담당자 통화 후 면접)",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002506100027&rtnTarget=list2
40,2025년 한홀초등학교 특수운영직군(시설미화원) 신규 채용,"25/06/10 등록
25/06/20 마감",25/06/20 마감,건물 청소원,관계없음,기간의 정함이 없는 근로계약,"연봉 2,994만원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 하남시 미사강변서로 68, 행정실 (풍산동)",하남시,"(근무시간) (오전) 8시 30분 ~ (오후) 7시 30분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",한홀초등학교,"[2025년 한홀초등학교 특수운영직군(시설미화원) 신규 채용]
- 공용공간(복도, 현관, 계단, 화장실) 청소
- 근무시간 : 주5일 08:30~17:30(휴게시간 12:00~13:00)
- 급여 : 2,066,000원(식대 월 150,000원)
- 접수기간 : 2025. 6. 10.(화) 13:00 ~ 2025. 6. 20.(금) 16:30
- 접수방법 : 이메일(jeje028@korea.kr) 접수
   ※ 부득이한 경우 방문 또는 우편 접수 가능, 단 마감 일시까지 도착한 서류만 인정
     (방문 접수 시 접수 가능 시간 08:30~16:30)","방문,우편,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서(자사이력서양식),자기소개서,경력증명서,기타 (개인정보동의서-기타 자세한 사항은 공고문 참조.)
※ 자사이력서를 제출서류양식에서 다운로드받아 작성 후 입사지원 하시기 바랍니다.",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002506100007&rtnTarget=list3
41,재가요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",퇴직금,"경기도 안양시 만안구 안양로139번길 35, . (안양동)",안양시,"(근무시간) (오후) 3시 30분 ~ (오후) 6시 30분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",효나눔방문요양센터,"- 4등급 할머니 (배우자 있음)
- 신체 활동 지원, 정서 지원, 가사 및 일상생활 지원 
- 근무시간:  주 3일(월,수,금), 15:30~18:30
- 시급: 13,300원 (기본 시급 + 각 수당포함)



* 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음","방문,워크넷
고용24 입사지원",서류,"이력서,기타 (요양보호사 자격증 및 건강검진 결과지 취업 전 1년 이내 것)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002506100015&rtnTarget=list4
42,자동차 에어컨부품 생산직 모집,25/06/10 등록,채용시까지,기타 제조 관련 단순 종사원,관계없음,기간의 정함이 없는 근로계약,월급 210만원 ~ 250만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 하남시 서하남로75번길 40 (감북동),하남시,"(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",아남상사,"자동차 에어컨부품 생산직 모집
- 근무시간 월~금 09:00~18:00(휴게시간 : 12:00~13:00) / 주 5일 근무
- 급여 210~250만원(면접후 협의 가능)
- 문자 접수 후 이력서 지참하여 방문 (010-5259-7901)","방문,
기타 (문자 접수 후 방문 (010-5259-7901))","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002506100006&rtnTarget=list5
43,오후 재가요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"경기도 의정부시 호국로1162번길 24, .. (가능동, 더샵 파크에비뉴)",의정부시,"※ 상세 근무시간
12:00~15:00 월,화,수
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",더봄방문요양센터,"▣대상자: 4등급 여 어르신 
-따님 가족과 거주하시나 직장 나가셔서 케어시간에는 혼자 계심
-일상적 가사지원 및 주1회 목욕
-고양이 한마리 있음
▣근무형태: 주3일(월,화,수) /  12:10~15:10
▣시급: 12,700원(수당포함)",방문,"서류,면접","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002506100012&rtnTarget=list7
44,[상갈동/법인회사 사옥건물] 건물경비원 채용,25/06/10 등록,채용시까지,건물 관리원,관계없음,기간의 정함이 있는 근로계약,월급 260만원 ~ 260만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 용인시 기흥구 덕영대로 2022 (상갈동),용인시,"※ 상세 근무시간
(격일근무) 07:00~익일07:00(휴게시간 주2, 야6.5)
주 소정근로시간
툴팁
: 39시간","주 3일 근무
(주 소정근로시간: 39시간)",주식회사에이치큐에스,"- 상갈동근처  법인회사 사옥건물 경비업무(와이즈산전)
- 회사 시설경비(차량관리, 출입관리,야간시설물 순찰 및 점검
- 격일근무 : 07:00~익일07:00(휴게시간 주2,야6.5)
- 급여 : 2,604,000원
- 식사제공(2식)
- 근무예정일 : 7월1일(업체 내부사정으로변경될수 있음)
- 지원방법 : 팩스(070-8228-7336,이메일지원(hqs0719@naver.com)",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002506100011&rtnTarget=list9
45,[미사역파라곤] 3등급 할아버지 재가요양보호사 모집,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 하남시 미사강변동로 100 (망월동, 미사역 파라곤)",하남시,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",더케어방문요양센터,"[미사역파라곤] 3등급 할아버지 재가요양보호사 모집
- 가사일,청소,병원동행(가끔),일상생활도움
- 근무시간 : 주3일 (화.수.금) 13:00~16:00
- 시급 : 10,030원+그외 수당=13,000원 
* 전화문의 후 지원바랍니다(010-6722-5078)","방문,
기타 (전화문의 후 방문(010-6722-5078))",면접,기타(요양보호사자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002506100005&rtnTarget=list10
46,[동탄2 오산동] 동탄역 오피스 상가 격일근무 시설환경관리원 구인(자격증 필수),"25/06/10 등록
25/06/24 마감",25/06/24 마감,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 250만원 ~ 250만원,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 화성시 동탄오산로 29, 디에트르 퍼스티지 아파트",화성시,"(근무시간) (오전) 7시 00분 ~ (오전) 7시 00분
휴게시간( (오후) 11시00분~(오전) 05시00분)
주 소정근로시간
툴팁
: 42시간","주 4일 근무
(주 소정근로시간: 42시간)",주식회사 태림개발,"▣ 동탄역 대방디에트르 오피스 상가 시설환경관리원 격일근무 구인 

1. 직무내용 : 오피스 상가 시설환경관리 보조관리자(방제실근무)
2. 근무시간 :  (2인1조) 07:00~익일07:00(10시간 휴게시간)
3. 급여 : 월 250만원 
4. 2급 이상 소방안전관리자, 전기기능사 자격증 소지자

▶ 화성시 일자리센터 채용대행건입니다. T. 031-5189-4313 으로 지원문의하여 주시기 바랍니다.
▶ 개별 연락 및 방문은 업체에서 지양하고 있사오니, 면접 안내 받으신 후 방문하여 주시기 바랍니다.",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002506100013&rtnTarget=list6
47,주1회 목욕도움주실 재가요양보호사 구인,25/06/10 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직금,"경기도 의정부시 전좌로156번길 17, 개나리아파트 (호원동)",의정부시,"(근무시간) (오전) 9시 00분 ~ (오전) 10시 00분
주 소정근로시간
툴팁
: 1시간","주 1일 근무
(주 소정근로시간: 1시간)",더봄방문요양센터,"▣대상자: 3등급 남 어르신
▣캐어내용: 주1회 목욕도움필요 (2인1조 ) 남성요양보호사 우대
▣근무시간: 9:00~10:00 1시간 (요일 협의가능)
▣시급: 17,000원(수당포함)
-담당자통화 후 면접진행  010-4350-1612",방문,"서류,면접","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002506100011&rtnTarget=list8
48,아파트 외곽 청소원 모집,25/06/10 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 173만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 옥정동로 10, . (e편한세상 옥정 메트로포레)",양주시,"※ 상세 근무시간
평일 09:00~16:00
토요일(09:00~11:30)
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 32시간","주 6일 근무
(주 소정근로시간: 32시간)",(주)가온종합관리,"* 옥정동 e편한세상 옥정 메트로포레 아파트 외곽 청소원 업무
* 주차장 청소차량 운전 경력 필수","방문,팩스,워크넷,
기타 (지원을 희망하시는 분은 박용구부장님과 통화 후 방문면접 010-8651-0902)
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKS002506100010&rtnTarget=list9
49,[주엽동] 2등급 할아버지 재가요양보호사 채용,25/06/11 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
산재보험
건강보험",퇴직금,"경기도 고양시 일산서구 강선로 71, . (주엽동, 강선마을7단지아파트)",고양시,"(근무시간) (오전) 8시 30분 ~ (오전) 11시 30분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",한가족방문요양센터,"[주엽동] 2등급 할아버지 재가요양보호업무
/ 신체활동지원, 일상생활지원, 휠체어로 산책 , 복약도움, 배우자가 식사준비함
/ 주6일 8:30~11:30 
/ 시급  10,030원(기본시급+연차수당, 주휴수당 등 제수당 포함 12,700원 지급)
/ 채용담당자 통화 후 면접
****실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음.",기타(채용담당자 통화 후 면접),"서류,
기타 (채용담당자 통화 후 면접)","기타(요양보호사자격증 사본, 건강검진결과표 )",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002506110012&rtnTarget=list1
