Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
51,"풍무동, 김포 풍무 꿈에그린 더 포레듀 4단지 외곽 미화원 모집",25/05/27 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 173만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 김포시 유현로33번길 73, - (풍무동, 김포 풍무 꿈에그린 더 포레듀 4단지)",김포시,"※ 상세 근무시간
(월~금) (오전) 9시 00분 ~ (오후) 4시 00분
     (토) (오전) 9시 00분 ~ (정오) 12시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",(주)태영,"풍무동, 김포 풍무 꿈에그린 더 포레듀 4단지 외곽 청소, 분리수거, 지하주차장 청소차 업무
- 근무시간 : 주 6일 (월~금) (오전) 9시 00분 ~ (오후) 4시 00분/(토) (오전) 9시 00분 ~ (정오) 12시 00분
- 휴게시간 : 1시간 제공
- 임금형태 : 월급1,730,090원",기타(전화 후 방문),기타(전화 후 방문),이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505270003&rtnTarget=list4
52,방문요양보호사 모짐,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,800원 ~ 12,800원",Not found,퇴직금,"경기도 화성시 봉담읍 샘마을길 24, . (한신아파트)",화성시,"(근무시간) (오후) 2시 30분 ~ (오후) 5시 30분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",달미재가복지센터,"▶대상자 : 봉담 한신@ 4등급 할머니
▶서비스시간 : 주3일(월,수,금)/ 15:00~18:00 또는 16:00~19:00
▶서비스내용 : 식사도움 및 일상 생활지원 등
▶시급 : 12,800원
▶지원자 031-481-2930 으로 전화주세요",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002505270011&rtnTarget=list1
53,소하동 아파트 미화원모집,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 광명시 하안로 154, 금호어울림아파트 (소하동, 금호어울림아파트)",광명시,"※ 상세 근무시간
평일08:00~15:00/토요일08:00~11:00
주 소정근로시간
툴팁
: 31시간","주 6일 근무
(주 소정근로시간: 31시간)",위더스엔 주식회사,"- 소하동 아파트 청소
-주6일 08:00-15:00//토요일 8:00-11:00
-급여 1,573875
-문의 010-9118-1210",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKE002505270003&rtnTarget=list2
54,[수지 상현동] 만현마을 롯데캐슬아파트 내부미화원 채용,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 157만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 수지구 만현로 25, . (상현동, 만현마을롯데캐슬아파트)",용인시,"(근무시간) (오전) 8시 30분 ~ (오후) 3시 30분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 30시간","주 5일 근무
(주 소정근로시간: 30시간)",승인산업주식회사,"* 아파트 내부 청소 
- 주 5일 근무 08:30~15:30 
- 급여 : 월 1,574,710원","방문,
기타 (010-4605-9603 전화 후 면접)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505270006&rtnTarget=list4
55,요양보호사 구인 (방문목욕),25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 19,500원 ~ 19,500원","고용보험
산재보험",해당없음,"경기도 군포시 당산로97번길 3, 자세한 근무지 확인요 (금정동, 기준빌라)",군포시,"근무시간 협의가능
※ 상세 근무시간
주1회 1시간 (근무요일 협의)
주 소정근로시간
툴팁
: 1시간","주 1일 근무
(주 소정근로시간: 1시간)",한울재가노인복지센타,"3등급 할아버님 요양보호사(방문목욕) 구인
- 방문목욕 특성상 같은 성별 채용
- 주1일 1시간(근무요일 협의)
- 시급 19,500원
- 상세주소 확인요망",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKH002505270003&rtnTarget=list7
56,건물관리 소장님을 모십니다,"25/05/27 등록
25/06/28 마감",25/06/28 마감,건물 관리원,관계없음,기간의 정함이 있는 근로계약,월급 160만원 ~ 160만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 평화로1429번길 43-32, 베르캐슬",양주시,"근무시간 협의가능
(근무시간) (오전) 8시 00분 ~ (오후) 2시 00분
휴게시간( (오전) 11시00분~(오후) 12시00분)
주 소정근로시간
툴팁
: 25시간","주 5일 근무
(주 소정근로시간: 25시간)",건물관리우리가,"빌라건물  경비,외주업체관리,민원 등 건물에관한 업무가능한분","방문,팩스","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151522505270011&rtnTarget=list8
57,목감그레미움 아파트 내부 미화원 모집,25/05/27 등록,채용시까지,환경 미화원,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 169만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 시흥시 목감중앙로 65, . (조남동, 그레미움)",시흥시,"※ 상세 근무시간
09:00 ~ 16:00, 토 09:00 ~ 12:00, 주6일
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",주식회사함께터,"목감그레미움 아파트 내부 미화원 모집 
* 아파트 동내부 청소
* 09:00 ~ 16:00, 토 09:00 ~ 12:00, 주6일
* 월 1,699,090원
* 전화 031-481-2919","워크넷,
기타 (전화 031-481-2919)
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002505270008&rtnTarget=list10
58,걸포동 재가요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 걸포2로 60, - (걸포동, 한강메트로자이3단지)",김포시,"※ 상세 근무시간
(오전) 9시 00분 ~ (오후) 1시 00분, (오후) 2시 30분 ~ (오후) 6시 30분",주 6일 근무,김포미소인방문요양센터,"걸포동, 한강메트로자이3단지 재가요양보호 업무 
- 케어내용 : 1등급 할머니, 2등급 할아버지/ 신체 지원, 일상 생활 지원, 가사(반찬/청소) 지원, 말벗 등
- 근무시간 : 주 6일 (오전) 9시 00분 ~ (오후) 1시 00분, (오후) 2시 30분 ~ (오후) 6시 30분
- 임금형태 : 시급10,030원(추가 수당 별도 지급)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화 후 방문),기타(전화 후 방문),이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505270002&rtnTarget=list1
59,3등급 할머님 재가요양보호사 모집,"25/05/27 등록
25/07/26 마감",25/07/26 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 금곡로 20, . (금곡동, Y CITY(와이시티))",수원시,"※ 상세 근무시간
주 5일 근무(월,화,수,목,토/금요일 휴무),  14:00~17:00
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",주은방문요양센터,"▶ 3등급 어르신 (할머님)
 - 신체지원, 정서지원, 가사 및 일상생활 지원
 - 주 5일 근무(월,화,수,목,토/금요일 휴무),  14:00~17:00
 - 급 여 : 시급 10,030 + 주휴수당 + 연차수당 + 기타수당 = 총 13,000",기타(전화연락 후 면접 (010-5349-6439)),"서류,면접","이력서,기타 (요양보호사 자격증, 건강검진표)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505270008&rtnTarget=list2
60,(덕풍동)아파트경비원 모집,"25/05/27 등록
25/07/26 마감",25/07/26 마감,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 236만원 ~ 236만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 하남시 하남대로887번길 25-1 (덕풍동),하남시,"※ 상세 근무시간
06:00-06:00
주 소정근로시간
툴팁
: 40시간","주 3일 근무
(주 소정근로시간: 40시간)",주식회사에코그린티엠,"-근무지: 하남대로887번길 25-1 하남한솔솔파크아파트
-조   건: 격일근무(06:00-06:00)
-월급여: 월2,364,370(휴게시간: 주간5시간, 야간5시간)
-자   격: 경비원신임교육이수증, 복지카드소지자 우대(수당 5만원추가)
-지원방법: 010-6629-4478(이력서 문자전송) 차후 면접일정 안내예정임
-근무개시일: 6월초",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAC002505270003&rtnTarget=list3
61,[2025. 6월 일자리두드림(운전·물류) 채용행사 참여] 시내버스 운전직 기사 모집,25/05/27 등록,채용시까지,"노선버스 운전원(시내, 마을, 시외, 고속)",경력 (최소 0년 6 개월 이상) 필수,기간의 정함이 없는 근로계약,월급 339만원 ~ 420만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 수원시 영통구 광교호수로 250, 수원시 소재 동부 차고지, 서둔동 차고지 등 (하동)",수원시,"※ 상세 근무시간
- 2주단위 탄력근무 격일제 근무(주5일, 52시간)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",남양여객자동차(주),"▣ 『2025. 06월 일자리두드림(운전·물류)채용행사』 ▣
❍ 일 시 : 2025. 6. 11 (수) 14:00 ~ 15:00 [1시간]
❍ 장 소 : 수원시청 중회의실(별관 1층)
❍ 준비물 : 이력서, 자기소개서 
❍ 문 의 : ☎ 031-228-3878

=========================

- 남양여객 버스운전원 모집합니다.
- 경력 6개월이상 필수
- 급여 339만원~420만원 (상여근 연600% 포함)
- 2주단위 탄력근무 격일제 근무(주5일, 52시간 / 만근 월 12일 이상)
- 자동차운전면허1종대형, 버스운전자 자격증 소지자","워크넷
고용24 입사지원","서류,면접,
기타 (실기-운전기능평가)","이력서,경력증명서,기타 (추가서류 면접 시 안내함)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505270007&rtnTarget=list5
62,재가 요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직연금,"경기도 양주시 고덕로 340-12, . (고읍동, 현대아파트)",양주시,"※ 상세 근무시간
월~토 오전 9시~12시 / 월~금 오후 4시~7시 (6월부터는 오후 5시~7시) / 토 오후 6시 30분~8시 30분

주 소정근로시간
툴팁
: 30시간","주 6일 근무
(주 소정근로시간: 30시간)",성심재가방문요양센터,"□ 1등급 할머님 재가 요양보호
- 신체 기능 저하로 거의 누워 계심(치매 증상 없음)
- 월~토 오전 9시~12시 / 월~금 오후 4시~7시 (6월부터는 오후 5시~7시) / 토 오후 6시 30분~8시 30분
- 시급 13,000원(기타 수당 포함)
※  1일 2회 서비스(중증수당 일3,000원 추가) / 부부거주 / 위경관(뉴케어) 기저귀 케어 / 침상목욕 지원",방문,면접,"이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKS002505270003&rtnTarget=list6
63,"방문요양 요양보호사 구인(오전, 월수금 09~12시)",25/05/27 등록,채용시까지,재가 요양보호사,경력 (최소 0년 6 개월 이상) 우대,기간의 정함이 없는 근로계약,"시급 12,850원 ~ 12,850원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 군포시 수리산로 33 (산본동, 계룡아파트)",군포시,"근무시간 협의가능
※ 상세 근무시간
월수금 주3일/ 09:00 ~ 12:00",주 3일 근무,주식회사도우누리안양돌봄센터,"-장기요양등급 수급자, 여성, 70세, 거주환경 깨끗
-폐암이력, 고관절수술, 관절염
-인지, 의사소통 양호
-배우자(개인사업자)와 동거, 가사활동, 이동 시 지켜보기 또는 부축도움
-반려동물 없음
-6월 2일 부터 근무 요망","방문,워크넷
고용24 입사지원",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10752505270001&rtnTarget=list7
64,[화정동] 달빛마을 3단지신안 아파트 내부 미화원 구인 (복지카드 필수),"25/05/27 등록
25/06/10 마감",25/06/10 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 143만원 ~ 143만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 덕양구 화수로 22, 0 (화정동, 달빛마을3단지아파트)",고양시,"(근무시간) (오전) 9시 00분 ~ (오후) 3시 30분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 27시간","주 5일 근무
(주 소정근로시간: 27시간)",주식회사 인성종합관리,"- 달빛 3단지 신안아파트 내부 미화원 구인(복지카드 필수)
- 근무지 주소: 경기도 고양시 덕양구 화수로 22
- 평일 09:00~15:30 휴게시간 12:00~13:00
- 임금 1,438,230원
- 담당자와 통화 후 면접 진행(010-7581-7279)","방문,
기타 (통화 후 면접 010-7581-7279)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002505270007&rtnTarget=list1
66,요양보호사 구인,"25/05/27 등록
25/06/10 마감",25/06/10 마감,재가 요양보호사,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험
건강보험",퇴직금,"경기도 의정부시 동일로681번길 22-6, . (금오동)",의정부시,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",늘사랑재가복지센터,"근무위치 : 의정부시 동일로681번길 22-6, 신도아파트 맞은편 주택 (5등급  여자 어르신 )

근무시간 : 13:00~16:00 (월~금) 월 21회

근무내용 : 신체활동 지원, 인지활동 지원, 일상생활 지원. 정서 지원 등

급      여 : 시급 10,030원(주휴수당 등 총 12,700원)

자      격 : 요양보호사 1급 (치매 교육 이수자)

연 락 처 : 010-2353-3088 (핸드폰으로 연락 요망)","워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151522505270008&rtnTarget=list5
67,동성백두아파트 외곽 관리원 모집,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",경력 (최소 2년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 209만원 ~ 209만원,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 군포시 고산로539번길 24, 아파트(경비실) (산본동, 동성백두아파트)",군포시,"※ 상세 근무시간
근무시간 : 07:00~19:00, 주5일근무
휴게시간 : 4시간(08:00~09:20, 11:20~12:40, 15:20~16:40)
주 소정근로시간
툴팁
: 39시간","주 5일 근무
(주 소정근로시간: 39시간)",(주)두원에이앤씨,"백두동성아파트 외곽 관리원 모집
근무시간 : 07:00~19:00, 주5일 근무
휴게시간 : 4시간
급여 : 2,096,270원
시설팀장 010 5389 8441번으로 전화하여 면접시간 정한후 이력서 지참하고 면접실시","방문,
기타 (시설팀장 010 5389 8441번으로 전화하여 면접시간 정한후 이력서 지참하고 면접실시)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKH002505270002&rtnTarget=list6
68,(별내동) 건물 경비원 모집,25/05/27 등록,채용시까지,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 219만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 남양주시 별내중앙로 36-19, 스마트리치안 (별내동)",남양주시,"※ 상세 근무시간
격일근무 7시 교대
휴계시간 점심 2시간/저녁 2시간/ 야간 7시간(23시~6시)
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",에이치에스주식회사,"-별내 스마트리치안 오피스텔 시설경비원 채용.
 오피스텔 경비원이 수행해야 할 관련 업무
 (간단한 보수 영선업무가능자 우대)
- 신임경비교육 필수.
- 격일근무 형태 (휴계시간 13시간:  점심 2시간/저녁 2시간/ 야간 7시간(23시~6시)
-임금: 2,195,000원
- 사무실 연락희망 031-529-1822 fax:031-529-1855",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKJ002505270007&rtnTarget=list8
69,[동천동/5등급/여/오전] 요양보호사,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 손곡로 67, . (동천동, 수진마을 우미 이노스빌)",용인시,"(근무시간) (오전) 10시 30분 ~ (오후) 1시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",(A)큰사랑재가복지센터,"-동천동, 수진마을 우미 이노스빌
- 5등급, 치매 할머니
- 정서 지원 등
- 주5일 10:30~13:30
- 시급 10,030원+주휴수당+수당=13,000원 
- 문의 전화 : 010-7761-1175

※ 근무시간, 급여 등 근로조건은 입사지원시 재확인하시기 바랍니다.

※근로계약기간의 정함이 없는 근로자를 채용하는 것이더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화통화후 지원 010-7761-1175),면접,"기타(자격증사본, 건강검진결과표)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505270004&rtnTarget=list10
70,과천위버필드 아파트 외곽/내부 미화원 구인,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 과천시 별양로 11, . (원문동, 과천 위버필드)",과천시,"(근무시간) (오전) 8시 30분 ~ (오전) 3시 30분
휴게시간( (오후) 12시00분~(오후) 01시00분)",주 6일 근무,(주)듀델코리아,"▣ 과천위버필드 아파트 외곽/내부 미화원 모집 ▣
  - 직무내용 : 아파트내 청소업무
  - 복지카드 소지자 우대
  - 근무시간 : 평일 08:30~ 15:30 / 토요일 08:30~ 11:30 
  - 급      여 : 월 (내부)1,699,690원 /(외부)1,749,690원
  - 미화팀장님 : 010-9422-6958","방문,
기타 (이력서지참후 방문면접)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505270007&rtnTarget=list1
71,아파트 실내미화원 채용,"25/05/27 등록
25/06/26 마감",25/06/26 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 안양시 만안구 안양천서로 177 (안양동, 래미안 안양 메가트리아)",안양시,"(근무시간) (오전) 9시 00분 ~ (오후) 4시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)",주 6일 근무,(주)밝은티에스,"- 래미안안양메가트리아 아파트 실내 청소 업무
- 평일 09:00~16:00 / 토요일 09:00~12:00
- 휴게시간 : 12:00~13:00 
- 급여 : 1,699,790원
- 지원문의 : 010-9177-2017 (반장님)","방문,
기타 (-채용 담당 반장님: 010-9177-2017)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505270005&rtnTarget=list4
72,물류창소 전기기사(전기산업기사) 모집,25/05/27 등록,채용시까지,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),경력 (최소 2년 0 개월 이상) 필수,기간의 정함이 없는 근로계약,"연봉 4,300만원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 평택시 유천로 49 (합정동),평택시,"(근무시간) (오전) 8시 00분 ~ (오전) 8시 00분
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 3일 근무
(주 소정근로시간: 40시간)",디피월드로지스틱스코리아 유한회사(DP World Logistics Korea LLC.),"- 물류창고 시설관리업무
- 전기기사+경력 2년이상/  전기산업기사+ 경력4년이상
-연봉 4,300만원
-근무: 8:00~익일 08:00 (격일제)",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK3002505270001&rtnTarget=list8
73,집합건물 유지관리 기전주임 구인,"25/05/27 등록
25/06/10 마감",25/06/10 마감,빌딩 전기관리원,경력 (최소 3년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 291만원 ~ 291만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 안양시 동안구 시민대로327번길 6, W에이스타워 (관양동)",안양시,"※ 상세 근무시간
주당비: 주(9~18시),당(9~익일9시),비
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 39시간","주 4일 근무
(주 소정근로시간: 39시간)",우리관리주식회사,"- 집합건물 전반 유지관리업무 (기계, 전기, 소방 등)
- 집합건물 유지관리 3년경력 필수
- [필수] 1급소방안전관리자수첩
- 근무형태: 주간(9~18시),당직(9~익일9시),비번",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505270003&rtnTarget=list10
74,재가 요양보호사 모집,"25/05/27 등록
25/07/26 마감",25/07/26 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 삼숭로38번길 55, ... (삼숭동, 양주자이아파트)[재택근무 가능]",양주시,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",참사랑방문요양센터,"- 4등급 남 어르신 / 배우자 같이 거주
- 일상생활지원 
- 주6일근무 / 13:00~16:00
- 시급: 12,700원(수당포함)",방문,면접,"이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505270003&rtnTarget=list1
75,[급구]마스터플러스병원 단시간 미화원 구인,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",해당없음,"경기도 의정부시 신흥로 84, 6층(호원동, 마스터메디컬프라자) (호원동)",의정부시,"(근무시간) (오전) 6시 00분 ~ (오전) 8시 00분
주 소정근로시간
툴팁
: 12시간","주 6일 근무
(주 소정근로시간: 12시간)",(주)엠에스씨,"▶근무형태 : 주6일근무(월~토) 오전선택시: 06:00~08:00
▶직무내용:진료실 청소 외...(자세한것은 면접시 부연 설명)
▶근무개시예정일 :면접시 협의 가능",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505270002&rtnTarget=list2
76,동천동 4등급 할머니 요양보호사 채용,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 고기로 11, 103동 (동천동, 행림마을진로아파트)",용인시,"근무시간 협의가능
(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",예담재가복지센터,"- 4등급 할머니 케어
- 독거
- 근무시간: 14:00~17:00 (주5일)
- 시급 10,030원 + 주휴수당+수당 등=13,000원 
- 문의전화: 010-2207-6674

※ 근로계약기간의 정함이 없는 근로자를 채용하는 것이더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,
기타 (문의전화: 010-2207-6674)","기타(전화, 내방)",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505270002&rtnTarget=list4
77,방문목욕 요양보호사 모집,"25/05/27 등록
25/07/26 마감",25/07/26 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 20,000원 이상","고용보험
산재보험",해당없음,"경기도 양주시 옥정서로 254, ... (옥정동, 양주옥정3단지)",양주시,"근무시간 협의가능
(근무시간) (오후) 3시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 2시간","주 2일 근무
(주 소정근로시간: 2시간)",더헤아림복지센터,"- 4등급 남 어르신 
- 주2일근무 / 1일 1시간 근무 / 15:00~16:00(시간 협의가능)
- 시급: 20,000원
- 연락처: 010-9619-1199",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505270001&rtnTarget=list7
