Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
28,(청학동)재가요양보호사,"25/05/26 등록
25/06/09 마감",25/06/09 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 연수구 청학로16번길 96, ... (청학동, 청실빌라)",연수구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",은빛노인복지센터,"[청학동] 4등급 할아버지( 독거 ) /, 따님이 가끔 들리심
- 독거, 거동가능/ 식사준비(음식잘하시는분 우대), 말동무, 산책30분/일
- 9:00 ~12:00 / 주6일(3시간)
- 시급 : 10,030원 + 주휴수당 = 12,800원",기타(전화 후 면접진행(010-4817-8353)),면접,기타(요양보호사 자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505260009&rtnTarget=list1
29,부평구 주상복합 건물청소,25/05/26 등록,채용시까지,건물 청소원,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 135만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,인천광역시 부평구 대정로 50 (부평동),부평구,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 25시간","주 5일 근무
(주 소정근로시간: 25시간)","뉴상도주식회사(NewSangDoCo.,Ltd)","* 오피스텔 청소/미화원 채용
* 근무지: 부평구 대정로50, 풀하우스주상복합 (지번210-2)
* 부평시장 입구 새시장약국 맞은편 건물
* 근무시간: 주 5일/09:00~15:00 (휴게 12:00~13:00 / 50분 근무, 10분 휴식)
* 월급여: 1,350,000원 
* 경력 1년이상 필수","방문,팩스,
기타 (방문 및 팩스(032-524-7075) 접수)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDG002505260005&rtnTarget=list5
30,한국지엠부평공장 보안대원 모집,"25/05/26 등록
25/06/09 마감",25/06/09 마감,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 315만원 ~ 315만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 부평구 부평대로 233, 한국지엠주식회사 (청천동)",부평구,"※ 상세 근무시간
주간4일 야간4일-주주주주휴, 야야야야휴 
(주간 08:00~17:30, 야간 17:30~ 익일 08:00)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",주식회사 캡스텍 경원지점,"▣ 차량, 인원 출입통제, 순찰업무 등
▣ 일반경비원신임교육 이수증 必
▣ 근무: 주간4일 야간4일-주주주주휴, 야야야야휴 
             (주간 08:00~17:30, 야간 17:30~ 익일 08:00)
▣ 식사제공
▣ 경비교육이수자 
▣ 급여:3,150,000원(연차포함)
▣ 62세 정년
▣ 출퇴근 가능하신 분, 신원조회 결격사유 없는 분 (범죄조회)
▣ 교대근무가능한 건강한 분",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505260013&rtnTarget=list6
31,아파트형 공장 내부 미화원 모집,"25/05/26 등록
25/05/29 마감",25/05/29 마감,환경 미화원,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 186만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 남동구 호구포로 139, . (고잔동)",남동구,"※ 상세 근무시간
07:00~15:00 (주5일,6시간/격주 토요일 07:00 -11:00)
휴게시간( (오전) 11시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 32시간","주 5일 근무
(주 소정근로시간: 32시간)",(주)아크로비엠에스,"- 건물 청소원 ( 경력 1년 이상 필수)
- 근무시간 : 07:00~15:00 (주5일,6시간/격주 토요일 07:00 -11:00)
- 급여: 월186만(연차포함)
- 복지카드 소지자 우대
- 이력서 팩스 접수 후 개별 연락",팩스,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505260007&rtnTarget=list3
32,공촌동 주3일 재가요양보호사 구인,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"인천광역시 서구 경명대로706번길 4-3, . (공촌동, 한솔그린빌라)",서구,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",예향재가노인복지센타,"- 공촌동 3등급 / 85세 할머니 / 독거
- 건강하시며 혼자 거동 가능 / 병원 동행 원함
- 근무시간 10:00-13:00 (주3일) 
 시급 12,660(주휴,연차수당 포함)","방문,
기타 (핸드폰 통화후 면접진행)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDH002505260004&rtnTarget=list6
33,◆2025.6.12.(목) 2025 공항일자리 채용의 날◆인천공항 항공기 기내청소 직원 채용,"25/05/26 등록
25/07/25 마감",25/07/25 마감,기타 서비스 관련 단순 종사원,관계없음,기간의 정함이 없는 근로계약,월급 268만원 ~ 300만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 중구 공항동로3길 72, 공항지원단지 GSE(G4) (운서동)",중구,"근무시간 협의가능
※ 상세 근무시간
일 평균 8시간 스케줄 근무, 연장 발생(수당 지급)
06:40~15:40, 14:00~22:00 (휴게시간: 11:00~12:00), 스케줄 근무
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",월드유니텍 주식회사,"◈2025 공항일자리 채용의 날◈
■ 면접일시: 2025. 6. 12.(목), (1부) 10시~12시
■ 면접장소: 인천공항 항공일자리취업지원센터(제1여객터미널 4층)
■ 면접을 희망하는 분은 사전예약 또는 이력서 지참하여 행사 당일 면접 가능
   (사전예약을 못하셨을 경우, 이력서를 지참하여 당일 현장접수 해주시기 바랍니다)
■ 문의: 영종국제도시일자리센터 ☎ 032-746-6920
----------------------------------------------------------------------------------------
* 담당업무
-  인천공항 항공기 기내청소 및 기용품 탑재 업무
* 근무시간
- 일 평균 8시간 스케줄 근무, 연장 발생(수당 지급)
   06:40~15:40, 14:00~22:00 (휴게시간: 11:00~12:00), 스케줄 근무(1,2일차근무, 3일차 휴무)
* 기타사항
- 급여: 월급 2,680,000원~3,000,000원(기본급+수당+교통비) / 연장 발생 시 수당 지급
- 자차이용시 주차무료
주5일 40시간 스케줄 근무/06:40~15:40/14:00~22:00/휴게시간(12:00-13:00)",이메일(개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDK002505260003&rtnTarget=list6
34,[서구 석남] 재가요양보호사 구인,"25/05/26 등록
25/07/25 마감",25/07/25 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 서구 가정로190번길 13-6, . (석남동)",서구,"※ 상세 근무시간
10:00~13:00, 13:30~16:30/주5일
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",더나은재가복지센터,"- 대상자 : 4등급 여자어르신 & 3등급 남자어르신(부부케어)
- 근무시간 : 10:00~13:00, 13:30~16:30/주5일
- 시급 : 주휴, 연차 수당 포함 12,700원
- 지원방법 : 채용 담당자(010-6391-9832)통화 후 면접 진행","방문,팩스",면접,"이력서,기타 (자격증 사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505260003&rtnTarget=list8
35,아파트 미화원 모집,25/05/26 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,월급 117만원 ~ 117만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 연수구 청능대로 175 (연수동, 연수1차우성아파트)",연수구,"(근무시간) (오전) 8시 00분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 22시간","주 5일 근무
(주 소정근로시간: 22시간)",주식회사 대양에스앤씨,"[연수동] 우성1차아파트 내부 미화원 모집
- 아파트  내부 청소 (신주 있음)
- 근무시간: 08:00~12:30 (주5일)
- 월 1,176,734원","방문,
기타 (담당자(010-9233-8349) 연락 후 면접)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505260006&rtnTarget=list9
36,학교청소원(내부) 모집,25/05/26 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",해당없음,인천광역시 연수구 센트럴로 464 (송도동),연수구,"※ 상세 근무시간
직무내용 참고",주 5일 근무,동연개발(주),"학교(내부) 청소원 모집
- 화장실, 복도 및 계단 청소
- 월~금 : 8:00~16:00/주5일(휴게시간 12:00~13:00)
- 월 1,910,960원(세전)
* 송도달빛축제공원역 2번출구 도보 15분~20분","팩스,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505260005&rtnTarget=list4
37,재가요양보호사 모집(부평동),"25/05/26 등록
25/07/25 마감",25/07/25 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 부평구 동수천로7번길 5, . (부평동, 명성그랜드빌라)",부평구,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",은혜노인장기요양센터,"- 4등급 여자어르신/ 부부거주
- 일상생활지원, 정서지원 등
- 시급 12,800원( 각 수당 포함)
- 토요일 근무 가능하신 분 희망","방문,
기타 (전화후 방문(010-8301-0951))","서류,면접,
기타 (건강검진 결과지 지참)","이력서,기타 (요양보호사 자격증 사본, 건강검진 결과지지참)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505260007&rtnTarget=list5
38,요양보호사 채용,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 부평구 마장로 163-8, 102호 (산곡동)",부평구,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",인천사랑재가복지센터,"* 3등급 여자어르신
* 수당포함 시급 12,700원
* 인천사랑재가복지센터 032-465-1988","방문,
기타 (전화연락 후 면접)",면접,"이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDG002505260003&rtnTarget=list4
39,재가요양보호사 채용(만수동),25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",해당없음,"인천광역시 남동구 만수로50번길 19, . (만수동, 만수주공6단지아파트)",남동구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",만수요양복지센터,"- 4등급 여자어르신 케어
- 독거, 주변정리정돈
- 수당포함 시급 13,500원","방문,팩스",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505260006&rtnTarget=list8
40,요양보호사 (만석동),25/05/26 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"인천광역시 동구 화도진로 187, . (만석동, 만석비치타운 주공아파트)",동구,"(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 12시간","주 4일 근무
(주 소정근로시간: 12시간)",희망재가노인복지센터,"4등급 남자 어르신 케어
- 수당포함 시급 12,800원
- 근무시간 : 8~11시(주4일근무)",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505260005&rtnTarget=list4
41,재가요양보호사(중구 중산동)모집,"25/05/26 등록
25/06/09 마감",25/06/09 마감,재가 요양보호사,경력 (최소 0년 6 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 13,500원 ~ 15,000원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 중구 마장포로53번길 30, . (중산동)",중구,"(근무시간) (오후) 12시 30분 ~ (오후) 6시 30분
주 소정근로시간
툴팁
: 30시간","주 5일 근무
(주 소정근로시간: 30시간)",(주)시니어케어,"대상: 60년생 남자 어르신(1등급) / 휠체어 /콧줄 석션 없음/ 일부 대화가능/ 키는 있으시나 가벼우심.
주요업무: 식사도움 부인께서 해주시지만 드시게 해주셔야 함. 신체도움. 집안에만 계심.
             기저기케어 있음. 가끔 이동변기 사용하심. 목욕도움(따로 구하실수 있음)
나이: 60대 초반 적합함. 1등급 경력자 희망/ 마음여유있고 차분하신분
근무형태: 주 5일(12:30~18:30까지)/토요일 원하시면 가능함. 
급여13,500원/ 비급여15000원
- 매달 중증수당 6만원/교통비 5만원
채용담당자:이근자 센터장님010-7566-5614","방문,
기타 (전화)",면접,"이력서,기타 (요양보호사 자격증 사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11112505260001&rtnTarget=list5
42,송림동 아파트 경비원 구인,"25/05/26 등록
25/07/25 마감",25/07/25 마감,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 230만원 이상,"국민연금
고용보험
산재보험
건강보험",해당없음,"인천광역시 동구 송미로24번길 17-4, . (송림동, 송림동 누리아파트)",동구,"(근무시간) (오전) 6시 00분 ~ (오전) 6시 00분
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 3일 근무
(주 소정근로시간: 40시간)",누리아파트입주자대표회의,"*<누리아파트입주자대표회>
* 아파트경비업무, 경비이수증
* 근무지 : 동구 송미로24번길 (송림동,누리아파트) 미래빌라정류장 하차
* 근무시간 : 06시-익일06시(격일맞교대근무)
* 급여 : 월230만원
* 채용담당자 : 소장 010-2543-7521
* 11개월 기간만료후 재계약검토","방문,팩스,
기타 (* 채용담당자 : 소장 010-2543-7521전화문의후 방문 (전화문의는 평일 9-17시 사이에만 통화가능))","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDF002505260002&rtnTarget=list7
43,"검암역 로열파크씨티푸르지오 1단지 (외곽, 내부) 미화원 구인",25/05/23 등록,채용시까지,건물 청소원,신입,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 서구 한들로 33, . (백석동, 검암역로열파크씨티푸르지오1단지)",서구,"※ 상세 근무시간
* 평일 08:30~15:30  
  토요일(격주) 08:30~11:30  (주 31.5시간)",주 5일 근무,(주)한강티에스,"※ 검암역로열파크씨티푸르지오 1단지 (외곽, 미화) 청소
  외곽 1명 : 1,784,890
  내부 1명 : 1,634,890원
* 평일 08:30-15:30, 토요일 격주 08:30-11:30, (주 31.5시간)",기타(유선연락 후 면접),면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDH002505230001&rtnTarget=list6
44,[송림동/4등급] 재가요양보호사 모집,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직금,"인천광역시 동구 샛골로194번길 36-3, 소재 (송림동)",동구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",만수무강재가복지센터,"- (송림동) 현대시장 4등급(여)
- 오후 12시~3시, 주3일(월수금)
- 13,000원(제수당포함)
* 일상생활지원
센터장 연락처 : 010-4031-5042","방문,
기타 (전화 후 방문)",면접,"이력서,기타 (요양보호사자격증, 건강검진 결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10132505220005&rtnTarget=list3
45,만수동 재가요양보호사 채용,25/05/22 등록,채용시까지,재가 요양보호사,경력 (최소 0년 1 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,750원 ~ 12,750원","고용보험
산재보험",퇴직연금,"인천광역시 남동구 하촌로59번길 34-1, . (만수동)",남동구,"(근무시간) (오후) 1시 30분 ~ (오후) 4시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",성애장기요양센터,"-대상자 : 4등급할아버님
-근무시간13:30~16:30/주5일
-시급 10,030+주휴,연차포함= 12,750 
-방사선치료(5주만진행) 기간동안 병원동행희망(자차가능한분/차량경비지원)",방문,"서류,면접","이력서,기타 (자격증, 건강검진결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505220010&rtnTarget=list8
46,옥련동 재가요양보호사 모집,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
산재보험
건강보험",퇴직금,"인천광역시 연수구 독배로 58, . (옥련동, 현대2차아파트)",연수구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",최우수노인복지센터,"- 4등급 할머니
- 09:00~12:00 주5일","방문,
기타 (전화)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505220004&rtnTarget=list10
47,건물 관리 및 청소 (논현동),25/05/22 등록,채용시까지,건물 관리원,관계없음,기간의 정함이 없는 근로계약,월급 270만원 ~ 280만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 소래역남로16번길 8-7, 소래시티 (논현동)",남동구,"※ 상세 근무시간
근무시간 : 08:30 ~ 19:30 
휴게시간 : 11:30 ~ 13:30 , 15:30 ~ 16:30
수습 기간(1~2개월) 종료후 격일근무
주 소정근로시간
툴팁
: 48시간","주 6일 근무
(주 소정근로시간: 48시간)",소래시티,"▶ 소래포구역 인근 상가건물 관리원 
▶ 건물 경비 및 청소 (소방자격증 우대함)
▶ 주 6일 / 08:30 ~ 19:30 
   휴게시간 : 11:30 ~ 13:30 , 15:30 ~ 16:30
▶ 수습기간(급여 100%) 후 격일근무 (1~2개월)
▶ 월 270만원~ 280만원 
▶ 채용문의 070-8833-9964","방문,팩스","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505220008&rtnTarget=list3
48,[간석한신더휴 아파트] 경비원 구인,"25/05/22 등록
25/07/21 마감",25/07/21 마감,아파트·빌라 경비원,관계없음,기간의 정함이 없는 근로계약,월급 274만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 석정로461번길 50, . (간석동, 간석한신더휴)",남동구,"※ 상세 근무시간
/ 격일근무, 07:00~익일 07:00(휴게시간: 주간- 4시간, 야간- 4시간)


주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",주식회사 나래종합관리,"[간석한신더휴 아파트] 경비원
/ 신임경비교육 이수 (필수)
/ 장애인의무고용비율 준수를 위해 복지카드 소지자 우선 채용 
/ 격일근무, 07:00~익일 07:00(휴게시간: 주간- 4시간, 야간-4시간)
/ 월급 2,745,830원
/ 채용담당자(010-5656-3755) 전화 접수 후 면접 진행
/ 면접시 이력서, 신임경비교육이수증 지참",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505220007&rtnTarget=list4
49,[미추홀구 주안동] 오전재가 요양보호사 모집,"25/05/22 등록
25/06/05 마감",25/06/05 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 미추홀구 주안로 38, . (주안동, 영재빌아파트)",미추홀구,"(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",효원 재가복지센터,"- 대상자 : 4등급 여 어르신
- 근무시간 : 08:00~11:00/주5일
- 시급 :  주휴수당 포함 12,700원
- 직무내용 : 가사도움,  식사도움
- 지원방법 : 센터장(032-710-2898 또는 010-7275-8859) 통화 후 면접 진행","방문,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505220001&rtnTarget=list7
50,아파트 실내청소원 구인,25/05/22 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 서구 서곶로 12, . (가정동, 한신그랜드힐빌리지)",서구,"(근무시간) (오전) 8시 30분 ~ (오후) 5시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)",주 5일 근무,하늘종합관리(주),"- 가정동 한신그랜드힐빌리지아파트 실내청소(신주있음)
- 근무시간: 08:30-17:00, 주5일(37.5)
- 급여: 1,961,270원
 * 유선연락 후 면접",기타(유선연락 후 면접(010-8711-2826)),"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDH002505220001&rtnTarget=list2
52,재가요양보호사 모집,25/05/21 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 중구 은하수로 412, . (운남동, 영종센트럴 푸르지오자이)[재택근무 가능]",중구,"(근무시간) (오후) 1시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 20시간","주 5일 근무
(주 소정근로시간: 20시간)",시온재가노인복지센터,"- 1등급 할아버님 요양보호 업무
- 주 5일 13:00 ~ 17:00 
- 시급 : 제수당포함 13,000
* 추가 교통비 5만원 지급
- 일상지원 및 식사지원
- 010-7222-6310",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11322505210004&rtnTarget=list6
53,생산직(자동차 부품 및 소화기 부품) 사원 모집,25/05/20 등록,채용시까지,기타 제조 관련 단순 종사원,관계없음,기간의 정함이 없는 근로계약,월급 209만원 ~ 209만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 서구 가재울로 112, 117호 (가좌동)",서구,"(근무시간) (오전) 8시 00분 ~ (오후) 5시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",화신테크,"자동차, 소화기 부품 조립 및 생산","팩스,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K150122505200021&rtnTarget=list7
54,재가 요양보호사 채용[서창동/치매],25/05/20 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 서창남순환로 124-14 (서창동, 인천서창엘에이치1단지)",남동구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",보람방문요양센터,"* 5등급 남자어르신 케어
* 일상생활지원 , 인지케어 등
* 치매이수증/시급 12,700원(수당포함)","방문,팩스",면접,"기타(자격증, 건강검진 결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505200001&rtnTarget=list4
55,[마전동] 재가요양보호사 모집,"25/05/20 등록
25/07/13 마감",25/07/13 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 서구 완정로65번안길 10 (마전동, 검단1차 피오레)",서구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",성재노인복지재가센터,"* 4등급 남자어르신(부부거주) 재가 요양업무
* 근무시간 : 09:00~12:00 (주 5일 )
* 일상생활 도움
* 시급 : 12,800원(수당 포함)",방문,"서류,면접","이력서,기타 (요양보호사  자격증 사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0952505200001&rtnTarget=list7
56,재가요양보호사 구인,25/05/19 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 부평구 갈월서로 45 (갈산동, 하나아파트)",부평구,"※ 상세 근무시간
 08:00~11:00 혹은 09:00~12:00
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",나누리방문요양기관,"- 3등급 여자어르신, 부부 거주
- 08:00~11:00 혹은 09:00~12:00, 주5일
- 시급10,030원 + 주휴 및 연차수당 포함 =12,700원
- 가사 및 식사지원
- 나누리방문요양기관 032-814-6777","방문,
기타 (전화연락 후 면접)",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDG002505190016&rtnTarget=list1
